mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
231	226	1805/2	1845/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	4247					
231	226	903	923	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	4248					
231	226	1807/2	1847/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	4249					
232	227	904	924	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4250					
232	227	906	926	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4251					
232	227	904	924	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	4252					
232	227	906	926	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	4253					
232	227	904	924	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4254					
232	227	1809/2	1849/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	4255					
232	227	905	925	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	4256					
232	227	1811/2	1851/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4257					
232	227	906	926	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	4258					
232	227	1813/2	1853/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4259					
232	227	907	927	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4260					
232	227	1815/2	1855/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4261					
232	227	904	924	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4262					
232	227	906	926	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4263					
233	228	908	928	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4264					
233	228	909	929	1.5		1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	4265					
233	228	1821/2	1861/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	4266					
233	228	911	931	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	4267					
233	228	1823/2	1863/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4268					
233	228	908	928	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4269					
233	228	909	929	1.5		1/4	1/4	Chord	4/4	2	1	3/8		1/4	3/2	4270					
233	228	1821/2	1861/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4271					
233	228	911	931	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4272					
233	228	1823/2	1863/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4273					
233	228	908	928	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4274					
233	228	909	929	1.5		1/4	1/4	Chord	4/4	3	1	3/8		1/4	3/2	4275					
233	228	1821/2	1861/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4276					
233	228	911	931	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4277					
233	228	1823/2	1863/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4278					
233	228	908	928	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	4279					
233	228	909	929	1.5		1/4	1/4	Chord	4/4	4	1	3/8		1/4	3/2	4280					
233	228	1821/2	1861/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	4281					
233	228	911	931	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	4282					
233	228	1823/2	1863/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	4283					
234	229	912	932	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4284					
234	229	915	935	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4285					
234	229	912	932	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4286					
234	229	1825/2	1865/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4287					
234	229	913	933	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4288					
234	229	1827/2	1867/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4289					
234	229	914	934	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4290					
234	229	1829/2	1869/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4291					
234	229	915	935	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4292					
234	229	1831/2	1871/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4293					
234	229	912	932	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	4294					
234	229	914	934	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	4295					
234	229	912	932	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4296					
234	229	914	934	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4297					
235	230	916	936	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4298					
235	230	917	937	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4299					
235	230	918	938	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4300					
235	230	919	939	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4301					
235	230	916	936	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4302					
235	230	1833/2	1873/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4303					
235	230	917	937	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4304					
235	230	1835/2	1875/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4305					
235	230	918	938	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	4306					
235	230	1839/2	1879/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4307					
235	230	916	936	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	4308					
235	230	1835/2	1875/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4309					
235	230	918	938	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	4310					
235	230	1837/2	1877/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4311					
235	230	919	939	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4312					
235	230	1839/2	1879/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4313					
235	230	916	936	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	4314					
235	230	919	939	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4315					
236	231	920	940	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	4316					
236	231	922	942	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4317					
236	231	923	943	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4318					
236	231	920	940	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4319					
236	231	1841/2	1881/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4320					
236	231	921	941	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4321					
236	231	1843/2	1883/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4322					
236	231	922	942	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	4323					
236	231	1847/2	1887/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4324					
236	231	920	940	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	4325					
236	231	1843/2	1883/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4326					
236	231	922	942	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	4327					
236	231	1845/2	1885/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4328					
236	231	923	943	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4329					
236	231	1847/2	1887/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4330					
236	231	920	940	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4331					
236	231	921	941	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4332					
236	231	922	942	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4333					
236	231	923	943	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4334					
237	232	924	944	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	4335					
237	232	1851/2	1891/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	4336					
237	232	926	946	1.5		1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	4337					
237	232	1855/2	1895/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4338					
237	232	924	944	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4339					
237	232	1849/2	1889/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4340					
237	232	925	945	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4341					
237	232	1851/2	1891/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4342					
237	232	926	946	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	4343					
237	232	1855/2	1895/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4344					
237	232	924	944	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	4345					
237	232	1851/2	1891/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4346					
237	232	926	946	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	4347					
237	232	1853/2	1893/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4348					
237	232	927	947	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4349					
237	232	1855/2	1895/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4350					
237	232	924	944	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4351					
237	232	926	946	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	4352					
238	233	928	948	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4353					
238	233	929	949	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4354					
238	233	931	951	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4355					
238	233	928	948	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4356					
238	233	1857/2	1897/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4357					
238	233	929	949	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4358					
238	233	1859/2	1899/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4359					
238	233	930	950	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4360					
238	233	1861/2	1901/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4361					
238	233	931	951	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4362					
238	233	1863/2	1903/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4363					
238	233	928	948	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	4364					
238	233	1859/2	1899/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4365					
238	233	930	950	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	4366					
238	233	1861/2	1901/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4367					
238	233	931	951	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4368					
238	233	1863/2	1903/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4369					
238	233	928	948	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	4370					
238	233	930	950	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	4371					
239	234	932	952	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4372					
239	234	933	953	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4373					
239	234	934	954	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4374					
239	234	935	955	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4375					
239	234	932	952	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4376					
239	234	1865/2	1905/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4377					
239	234	933	953	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4378					
239	234	1867/2	1907/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4379					
239	234	934	954	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4380					
239	234	1869/2	1909/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4381					
239	234	935	955	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4382					
239	234	1871/2	1911/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4383					
239	234	932	952	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4384					
239	234	1865/2	1905/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	4385					
239	234	933	953	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	4386					
239	234	1867/2	1907/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4387					
239	234	934	954	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	4388					
239	234	1869/2	1909/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4389					
239	234	935	955	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4390					
239	234	1871/2	1911/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4391					
239	234	932	952	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4392					
239	234	933	953	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4393					
239	234	934	954	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4394					
239	234	935	955	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4395					
240	235	936	956	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	4396					
240	235	938	958	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4397					
240	235	939	959	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4398					
240	235	1873/2	1913/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4399					
240	235	937	957	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4400					
240	235	1875/2	1915/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4401					
240	235	938	958	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4402					
240	235	1877/2	1917/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4403					
240	235	939	959	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4404					
240	235	1879/2	1919/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4405					
240	235	936	956	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4406					
240	235	1873/2	1913/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	4407					
240	235	937	957	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	4408					
240	235	1875/2	1915/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4409					
240	235	938	958	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	4410					
240	235	1877/2	1917/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4411					
240	235	939	959	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4412					
240	235	1879/2	1919/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4413					
240	235	936	956	4.0		0	0	Chord	4/4	4	1	1		1	1	4414					
241	236	940	960	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	4415					
241	236	1883/2	1923/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	4416					
241	236	942	962	1.5		1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	4417					
241	236	1887/2	1927/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4418					
241	236	940	960	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4419					
241	236	1881/2	1921/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4420					
241	236	941	961	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4421					
241	236	1883/2	1923/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4422					
241	236	942	962	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4423					
241	236	1885/2	1925/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4424					
241	236	943	963	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4425					
241	236	1887/2	1927/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4426					
241	236	940	960	1.5		0	0	Chord	4/4	3	1	3/8		1/4	3/2	4427					
241	236	1883/2	1923/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4428					
241	236	942	962	1.5		1/2	1/2	Chord	4/4	3	1	3/8		1/4	3/2	4429					
241	236	1887/2	1927/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4430					
241	236	940	960	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4431					
241	236	942	962	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4432					
242	237	944	964	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	4433					
242	237	947	967	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	4434					
242	237	1895/2	1935/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4435					
242	237	944	964	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4436					
242	237	1889/2	1929/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4437					
242	237	1891/2	1931/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4438					
242	237	1893/2	1933/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4439					
242	237	1895/2	1935/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4440					
242	237	944	964	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4441					
242	237	1889/2	1929/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	4442					
242	237	1891/2	1931/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	4443					
242	237	1893/2	1933/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	4444					
242	237	1895/2	1935/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4445					
242	237	944	964	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4446					
242	237	945	965	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4447					
242	237	946	966	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4448					
242	237	947	967	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4449					
243	238	948	968	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4450					
243	238	949	969	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4451					
243	238	950	970	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4452					
243	238	951	971	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4453					
243	238	948	968	3.0		0	0	Chord	4/4	2	1	3/4		1/2	3/2	4454					
243	238	951	971	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	4455					
243	238	948	968	3.0		0	0	Chord	4/4	3	1	3/4		1/2	3/2	4456					
243	238	951	971	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	4457					
243	238	948	968	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	4458					
243	238	951	971	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4459					
244	239	952	972	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4460					
244	239	953	973	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4461					
244	239	955	975	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	4462					
244	239	1911/2	1951/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4463					
244	239	952	972	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4464					
244	239	1905/2	1945/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4465					
244	239	1907/2	1947/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4466					
244	239	1909/2	1949/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4467					
244	239	1911/2	1951/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4468					
244	239	952	972	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4469					
244	239	1905/2	1945/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	4470					
244	239	1907/2	1947/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	4471					
244	239	1909/2	1949/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	4472					
244	239	1911/2	1951/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4473					
244	239	952	972	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4474					
244	239	953	973	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4475					
244	239	954	974	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4476					
244	239	955	975	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4477					
245	240	956	976	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4478					
245	240	957	977	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4479					
245	240	958	978	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4480					
245	240	959	979	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4481					
245	240	956	976	3.0		0	0	Chord	4/4	2	1	3/4		1/2	3/2	4482					
245	240	959	979	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	4483					
245	240	956	976	3.0		0	0	Chord	4/4	3	1	3/4		1/2	3/2	4484					
245	240	959	979	1.0		3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	4485					
245	240	956	976	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	4486					
245	240	959	979	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4487					
246	241	960	980	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4488					
246	241	961	981	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4489					
246	241	963	983	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	4490					
246	241	1927/2	1967/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4491					
246	241	960	980	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4492					
246	241	1921/2	1961/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4493					
246	241	1923/2	1963/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4494					
246	241	1925/2	1965/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4495					
246	241	1927/2	1967/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4496					
246	241	960	980	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4497					
246	241	1921/2	1961/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	4498					
246	241	1923/2	1963/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	4499					
246	241	1925/2	1965/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	4500					
246	241	1927/2	1967/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4501					
246	241	960	980	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	4502					
246	241	961	981	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	4503					
246	241	962	982	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4504					
246	241	963	983	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4505					
247	242	964	984	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4506					
247	242	965	985	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4507					
247	242	966	986	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4508					
247	242	967	987	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4509					
247	242	1929/2	1969/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4510					
247	242	1931/2	1971/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4511					
247	242	1933/2	1973/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4512					
247	242	1935/2	1975/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4513					
247	242	1929/2	1969/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	4514					
247	242	1931/2	1971/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	4515					
247	242	1933/2	1973/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	4516					
247	242	1935/2	1975/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4517					
247	242	964	984	4.0		0	0	Chord	4/4	4	1	1		1	1	4518					
248	243	968	988	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4519					
248	243	969	989	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4520					
248	243	970	990	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4521					
248	243	971	991	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4522					
248	243	1937/2	1977/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4523					
248	243	1939/2	1979/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4524					
248	243	1941/2	1981/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4525					
248	243	1943/2	1983/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4526					
248	243	1937/2	1977/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	4527					
248	243	1939/2	1979/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	4528					
248	243	1941/2	1981/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	4529					
248	243	1943/2	1983/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4530					
248	243	968	988	4.0		0	0	Chord	4/4	4	1	1		1	1	4531					
249	244	972	992	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	4532					
249	244	973	993	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4533					
249	244	974	994	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	4534					
249	244	975	995	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4535					
249	244	1945/2	1985/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	4536					
249	244	1947/2	1987/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	4537					
249	244	1949/2	1989/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	4538					
