mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
74	73	274	274	0.0	7/8	7/8	Dynamic	4/4	4	1	0						sf										
74	73	274	274	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1235									255		
75	74	275	275	0.0	1/8	1/8	StaffText	4/4	1	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
75	74	275	275	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1236									256		
75	74	551/2	551/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1237											
75	74	277	277	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1238									257		
75	74	555/2	555/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1239											
75	74	549/2	549/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1240											
75	74	276	276	0.0	3/8	3/8	StaffText	4/4	2	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
75	74	276	276	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1241									258		
75	74	553/2	553/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1242											
75	74	278	278	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1243									259		
75	74	549/2	549/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1244											
75	74	276	276	0.0	3/8	3/8	StaffText	4/4	3	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
75	74	276	276	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1245									260		
75	74	553/2	553/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1246											
75	74	278	278	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1247									261		
75	74	549/2	549/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1248											
75	74	276	276	0.0	3/8	3/8	StaffText	4/4	4	1	0								"<font face=""Plantin MT Std""/><i>cresc.</i>"								
75	74	276	276	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1249									262		
75	74	553/2	553/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1250											
75	74	278	278	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1251									263		
76	75	279	279	0.0	1/8	1/8	Dynamic	4/4	1	1	0						ff										
76	75	279	279	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1252									264		
76	75	559/2	559/2	3.0	1/4	1/4	Chord	4/4	1	1	3/4			1/2	3/2	1253											
76	75	557/2	557/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1254											
76	75	280	280	0.0	3/8	3/8	Dynamic	4/4	2	1	0						ff										
76	75	280	280	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1255		articStaccatoAbove									
76	75	561/2	561/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1256		articStaccatoAbove									
76	75	281	281	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1257		articStaccatoAbove									
76	75	563/2	563/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1258		articStaccatoAbove									
76	75	282	282	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1259		articStaccatoAbove									
76	75	557/2	557/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1260											
76	75	280	280	0.0	3/8	3/8	Dynamic	4/4	3	1	0						ff										
76	75	280	280	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1261		articStaccatoAbove									
76	75	561/2	561/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1262		articStaccatoAbove									
76	75	281	281	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1263		articStaccatoAbove									
76	75	563/2	563/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1264		articStaccatoAbove									
76	75	282	282	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1265		articStaccatoAbove									
76	75	557/2	557/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1266											
76	75	280	280	0.0	3/8	3/8	Dynamic	4/4	4	1	0						ff										
76	75	280	280	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1267		articStaccatoAbove									
76	75	561/2	561/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1268		articStaccatoAbove									
76	75	281	281	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1269		articStaccatoAbove									
76	75	563/2	563/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1270		articStaccatoAbove									
76	75	282	282	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1271		articStaccatoAbove									
77	76	565/2	565/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1272											
77	76	283	283	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1273									265		
77	76	567/2	567/2	3.0	1/4	1/4	Chord	4/4	1	1	3/4			1/2	3/2	1274											
77	76	565/2	565/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1275											
77	76	284	284	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1276		articStaccatoAbove									
77	76	569/2	569/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1277		articStaccatoAbove									
77	76	285	285	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1278		articStaccatoAbove									
77	76	571/2	571/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1279		articStaccatoAbove									
77	76	286	286	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1280		articStaccatoAbove									
77	76	565/2	565/2	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1281											
77	76	284	284	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1282		articStaccatoBelow									
77	76	569/2	569/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1283		articStaccatoAbove									
77	76	285	285	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1284		articStaccatoAbove									
77	76	571/2	571/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1285		articStaccatoAbove									
77	76	286	286	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1286		articStaccatoAbove									
77	76	565/2	565/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1287											
77	76	567/2	567/2	3.0	1/4	1/4	Chord	4/4	4	1	3/4			1/2	3/2	1288		articAccentAbove									
78	77	287	287	0.0	1/8	1/8	Dynamic	4/4	1	1	0						p										
78	77	287	287	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1289											
78	77	575/2	575/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1290											
78	77	289	289	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1291											
78	77	579/2	579/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1292											
78	77	573/2	573/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1293											
78	77	573/2	573/2	0.0	0	0	Dynamic	4/4	3	1	0						p										
78	77	573/2	573/2	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	1294									266		
78	77	577/2	577/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1295									266		
78	77	573/2	573/2	1.5	0	0	Chord	4/4	4	1	3/8			1/4	3/2	1296											
78	77	288	288	0.0	3/8	3/8	Dynamic	4/4	4	1	0						mf										
78	77	288	288	0.25	3/8	3/8	Chord	4/4	4	1	1/16			1/16	1	1297									267		
78	77	1153/4	1153/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	1298											
78	77	577/2	577/2	0.0	1/2	1/2	StaffText	4/4	4	1	0								<i>con fuoco</i>								
78	77	577/2	577/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1299		articAccentAbove							268		
78	77	579/2	579/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1300											
78	77	290	290	0.25	7/8	7/8	Chord	4/4	4	1	1/16			1/16	1	1301									269		
78	77	1161/4	1161/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	1302											
79	78	291	291	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1303											
79	78	583/2	583/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1304											
79	78	293	293	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1305											
79	78	587/2	587/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1306											
79	78	581/2	581/2	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	1307									266		
79	78	585/2	585/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1308											
79	78	581/2	581/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1309		articAccentAbove							270		
79	78	583/2	583/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1310									270		
79	78	292	292	0.25	3/8	3/8	Chord	4/4	4	1	1/16			1/16	1	1311									270		
79	78	1169/4	1169/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	1312											
79	78	585/2	585/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1313		articStaccatoAbove									
79	78	293	293	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1314									271		
79	78	587/2	587/2	0.0	3/4	3/4	Chord	4/4	4	1	0	grace16		1/16	1	1315									271		
79	78	587/2	587/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1316									271		
79	78	294	294	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1317											
80	79	295	295	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1318											
80	79	591/2	591/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1319											
80	79	295	295	0.0	1/8	1/8	Dynamic	4/4	2	1	0						p										
80	79	295	295	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1320											
80	79	591/2	591/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1321											
80	79	297	297	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1322											
80	79	595/2	595/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1323											
80	79	589/2	589/2	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	1324									272		
80	79	593/2	593/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1325									272		
80	79	589/2	589/2	0.0	0	0	Dynamic	4/4	4	1	0						sf										
80	79	589/2	589/2	1.5	0	0	Chord	4/4	4	1	3/8			1/4	3/2	1326									273		
80	79	296	296	0.25	3/8	3/8	Chord	4/4	4	1	1/16			1/16	1	1327									273		
80	79	1185/4	1185/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	1328											
80	79	593/2	593/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1329		articAccentAbove							274		
80	79	595/2	595/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1330											
80	79	298	298	0.25	7/8	7/8	Chord	4/4	4	1	1/16			1/16	1	1331									275		
80	79	1193/4	1193/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	1332											
81	80	299	299	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1333											
81	80	599/2	599/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1334											
81	80	301	301	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1335											
81	80	603/2	603/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1336											
81	80	597/2	597/2	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	1337									272		
81	80	601/2	601/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1338									272		
81	80	597/2	597/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1339		articAccentAbove							276		
81	80	599/2	599/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1340									276		
81	80	300	300	0.25	3/8	3/8	Chord	4/4	4	1	1/16			1/16	1	1341									276		
81	80	1201/4	1201/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	1342											
81	80	601/2	601/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1343		articStaccatoAbove									
81	80	301	301	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1344									277		
81	80	603/2	603/2	0.0	3/4	3/4	Chord	4/4	4	1	0	grace16		1/16	1	1345									277		
81	80	603/2	603/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1346									277		
81	80	302	302	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1347											
82	81	304	304	0.0	3/8	3/8	Dynamic	4/4	1	1	0						p										
82	81	304	304	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1348									278		
82	81	1217/4	1217/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1349											
82	81	609/2	609/2	0.0	1/2	1/2	StaffText	4/4	1	1	0								<i>agitato</i>								
82	81	609/2	609/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1350		articAccentAbove							279		
82	81	611/2	611/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1351									279		
82	81	306	306	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1352									279		
82	81	1225/4	1225/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1353											
82	81	303	303	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1354											
82	81	607/2	607/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1355											
82	81	305	305	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1356											
82	81	611/2	611/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1357											
82	81	605/2	605/2	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	1358											
82	81	303	303	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1359											
82	81	607/2	607/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	1360											
82	81	305	305	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1361											
82	81	611/2	611/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1362											
82	81	605/2	605/2	0.0	0	0	Dynamic	4/4	4	1	0						p										
82	81	605/2	605/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1363									280		
82	81	609/2	609/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1364									280		
83	82	613/2	613/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1365		articAccentAbove							281		
83	82	615/2	615/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1366									281		
83	82	308	308	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1367									281		
83	82	1233/4	1233/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1368											
83	82	617/2	617/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1369		articStaccatoAbove									
83	82	309	309	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1370									282		
83	82	619/2	619/2	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1371									282		
83	82	619/2	619/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1372									282		
83	82	310	310	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1373											
83	82	307	307	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1374											
83	82	615/2	615/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1375											
83	82	309	309	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1376											
83	82	619/2	619/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1377											
83	82	307	307	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1378											
83	82	615/2	615/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	1379											
83	82	309	309	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1380											
83	82	619/2	619/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1381											
83	82	613/2	613/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1382									280		
83	82	617/2	617/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1383									280		
84	83	621/2	621/2	0.0	0	0	Dynamic	4/4	1	1	0						sf										
84	83	621/2	621/2	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1384									283		
84	83	312	312	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1385									283		
84	83	1249/4	1249/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1386											
84	83	625/2	625/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1387		articAccentAbove							284		
84	83	627/2	627/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1388									284		
84	83	314	314	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1389									284		
84	83	1257/4	1257/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1390											
84	83	311	311	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1391											
84	83	623/2	623/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1392											
84	83	313	313	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1393											
84	83	627/2	627/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1394											
84	83	311	311	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1395											
84	83	623/2	623/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	1396											
84	83	313	313	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1397											
84	83	627/2	627/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1398											
84	83	621/2	621/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1399									280		
84	83	625/2	625/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1400									280		
85	84	629/2	629/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1401									285		
85	84	631/2	631/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1402									285		
85	84	316	316	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1403									285		
85	84	1265/4	1265/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1404											
85	84	633/2	633/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1405		articStaccatoAbove									
85	84	317	317	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1406									286		
85	84	635/2	635/2	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1407									286		
85	84	635/2	635/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1408									286		
85	84	318	318	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1409											
85	84	315	315	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1410											
85	84	631/2	631/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1411											
85	84	317	317	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1412											
85	84	635/2	635/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1413											
85	84	315	315	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1414											
85	84	631/2	631/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	1415											
85	84	317	317	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1416											
85	84	635/2	635/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1417											
85	84	629/2	629/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1418											
85	84	633/2	633/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1419									287		
86	85	637/2	637/2	0.0	0	0	Dynamic	4/4	1	1	0						sf										
86	85	637/2	637/2	4.0	0	0	Chord	4/4	1	1	1			1	1	1420											
86	85	637/2	637/2	0.0	0	0	Dynamic	4/4	2	1	0						f										
86	85	637/2	637/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1421									288		
86	85	319	319	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1422											
86	85	639/2	639/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1423									289		
86	85	320	320	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1424											
86	85	641/2	641/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1425									290		
86	85	321	321	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1426											
86	85	643/2	643/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1427									291		
86	85	322	322	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1428											
86	85	637/2	637/2	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	1429									292		
86	85	319	319	0.0	1/8	1/8	Dynamic	4/4	3	1	0						f										
86	85	319	319	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1430											
86	85	639/2	639/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1431									293		
86	85	320	320	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1432											
86	85	641/2	641/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1433									294		
86	85	321	321	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1434											
86	85	643/2	643/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1435									295		
86	85	322	322	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1436											
86	85	637/2	637/2	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1437											
86	85	639/2	639/2	0.0	1/4	1/4	Dynamic	4/4	4	1	0						f										
86	85	639/2	639/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1438									296		
86	85	320	320	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1439											
86	85	641/2	641/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1440									297		
86	85	321	321	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1441											
86	85	643/2	643/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1442									298		
86	85	322	322	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1443											
87	86	645/2	645/2	0.0	0	0	Dynamic	4/4	1	1	0						f										
87	86	645/2	645/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1444									299		
87	86	323	323	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1445											
87	86	647/2	647/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1446									300		
87	86	324	324	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1447											
87	86	649/2	649/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1448									301		
87	86	325	325	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1449											
87	86	651/2	651/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1450									302		
87	86	326	326	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1451											
87	86	645/2	645/2	4.0	0	0	Chord	4/4	2	1	1			1	1	1452											
87	86	645/2	645/2	4.0	0	0	Chord	4/4	3	1	1			1	1	1453											
87	86	645/2	645/2	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1454									303		
87	86	649/2	649/2	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1455											
88	87	653/2	653/2	0.0	0	0	StaffText	4/4	1	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
88	87	653/2	653/2	4.0	0	0	Chord	4/4	1	1	1			1	1	1456											
88	87	653/2	653/2	0.0	0	0	StaffText	4/4	2	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
88	87	653/2	653/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1457									304		
88	87	327	327	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1458											
88	87	655/2	655/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1459									305		
88	87	328	328	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1460											
88	87	657/2	657/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1461									306		
88	87	329	329	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1462											
88	87	659/2	659/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1463									307		
88	87	330	330	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1464											
88	87	653/2	653/2	0.0	0	0	StaffText	4/4	3	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
88	87	653/2	653/2	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	1465									308		
88	87	327	327	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1466											
88	87	655/2	655/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1467									309		
88	87	328	328	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1468											
88	87	657/2	657/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1469									310		
88	87	329	329	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1470											
88	87	659/2	659/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1471									311		
88	87	330	330	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1472											
88	87	653/2	653/2	0.0	0	0	StaffText	4/4	4	1	0								"<font face=""Plantin MT Std""/><i>dim.</i>"								
88	87	653/2	653/2	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	1473									312		
88	87	327	327	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1474											
88	87	655/2	655/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1475									313		
88	87	328	328	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1476											
88	87	657/2	657/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1477									314		
88	87	329	329	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1478											
88	87	659/2	659/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1479									315		
88	87	330	330	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1480											
89	88	661/2	661/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1481									316		
89	88	331	331	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1482											
89	88	663/2	663/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1483									317		
89	88	332	332	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1484											
