mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
77	77	153	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		8	68	G#4	4	800
77	77	153	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		11	77	E#5	5	796
77	77	307/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		3	69	A4	4	801
77	77	307/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	78	F#5	5	797
78	78	154	0.25		0	0	2/4	4	1	1/16		1/16	1		8	68	G#4	4	807
78	78	154	0.25		0	0	2/4	2	1	1/16		1/16	1		11	77	E#5	5	803
78	78	154	1.0		0	0	2/4	1	1	1/4		1/4	1	-1	7	85	C#6	6	802
78	78	309/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		11	65	E#4	4	808
78	78	309/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	804
78	78	155	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		7	61	C#4	4	805
78	78	311/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	54	F#3	3	806
79	79	156	0.25		0	0	2/4	3	1	1/16		1/16	1		7	61	C#4	4	813
79	79	313/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		7	49	C#3	3	814
79	79	157	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		3	69	A4	4	815
79	79	157	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		7	73	C#5	5	811
79	79	157	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		6	78	F#5	5	809
79	79	315/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		6	66	F#4	4	816
79	79	315/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		12	72	B#4	4	812
79	79	315/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		9	75	D#5	5	810
80	80	158	0.25		0	0	2/4	4	1	1/16		1/16	1		8	68	G#4	4	823
80	80	158	0.25		0	0	2/4	2	1	1/16		1/16	1		7	73	C#5	5	819
80	80	158	0.25		0	0	2/4	1	1	1/16		1/16	1		11	77	E#5	5	817
80	80	317/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		7	61	C#4	4	824
80	80	317/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		8	68	G#4	4	820
80	80	317/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	818
80	80	159	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		7	61	C#4	4	821
80	80	319/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	54	F#3	3	822
81	81	160	0.5		0	0	2/4	3	1	1/8		1/8	1		7	61	C#4	4	827
81	81	321/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		7	49	C#3	3	828
81	81	161	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	73	C#5	5	825
81	81	323/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	826
82	82	162	0.5		0	0	2/4	3	1	1/8		1/8	1		7	61	C#4	4	831
82	82	325/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		7	49	C#3	3	832
82	82	163	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	73	C#5	5	829
82	82	327/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	830
83	83	164	0.5		0	0	2/4	3	1	1/8		1/8	1		7	61	C#4	4	835
83	83	329/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		7	49	C#3	3	836
83	83	165	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		7	61	C#4	4	837
83	83	165	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	73	C#5	5	833
83	83	331/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		7	49	C#3	3	838
83	83	331/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	834
84	84	166	0.5		0	0	2/4	3	1	1/8		1/8	1		7	61	C#4	4	843
84	84	166	0.5		0	0	2/4	2	1	1/8		1/8	1		7	73	C#5	5	839
84	84	333/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		7	49	C#3	3	844
84	84	333/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	840
84	84	167	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		7	61	C#4	4	845
84	84	167	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	73	C#5	5	841
84	84	335/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		7	49	C#3	3	846
84	84	335/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	842
85	85	168	0.25		0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	859
85	85	168	0.25		0	0	2/4	3	1	1/16		1/16	1		7	61	C#4	4	855
85	85	168	0.25		0	0	2/4	2	1	1/16		1/16	1		7	73	C#5	5	851
85	85	168	0.25		0	0	2/4	1	1	1/16		1/16	1		4	88	E6	6	847
85	85	337/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		7	49	C#3	3	860
85	85	337/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		3	57	A3	3	856
85	85	337/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	76	E5	5	852
85	85	337/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		7	85	C#6	6	848
85	85	169	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		6	54	F#3	3	861
85	85	169	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		7	61	C#4	4	857
85	85	169	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		7	73	C#5	5	853
85	85	169	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	81	A5	5	849
85	85	339/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		9	51	D#3	3	862
85	85	339/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		6	66	F#4	4	858
85	85	339/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	71	B4	4	854
85	85	339/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	850
86	86	170	0.25		0	0	2/4	4	1	1/16		1/16	1		4	52	E3	3	875
86	86	170	0.25		0	0	2/4	3	1	1/16		1/16	1		4	64	E4	4	871
86	86	170	0.25		0	0	2/4	2	1	1/16		1/16	1		5	71	B4	4	867
86	86	170	0.25		0	0	2/4	1	1	1/16		1/16	1		8	80	G#5	5	863
86	86	341/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		7	49	C#3	3	876
86	86	341/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	E4	4	868
86	86	341/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		8	68	G#4	4	872
86	86	341/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	864
86	86	171	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		10	46	A#2	2	877
86	86	171	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		4	64	E4	4	869
86	86	171	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		7	73	C#5	5	873
86	86	171	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		6	78	F#5	5	865
86	86	343/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		5	47	B2	2	878
86	86	343/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		2	62	D4	4	870
86	86	343/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		5	71	B4	4	874
86	86	343/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	866
87	87	172	0.25		0	0	2/4	4	1	1/16		1/16	1		8	44	G#2	2	891
87	87	172	0.25		0	0	2/4	2	1	1/16		1/16	1		2	62	D4	4	883
87	87	172	0.25		0	0	2/4	3	1	1/16		1/16	1		4	64	E4	4	887
87	87	172	0.25		0	0	2/4	1	1	1/16		1/16	1		5	71	B4	4	879
87	87	345/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		4	40	E2	2	892
87	87	345/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	62	D4	4	884
87	87	345/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		8	68	G#4	4	888
87	87	345/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	880
87	87	173	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		6	42	F#2	2	893
87	87	173	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		7	61	C#4	4	885
87	87	173	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	69	A4	4	881
87	87	173	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		3	69	A4	4	889
87	87	347/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	40	E2	2	894
87	87	347/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		2	62	D4	4	886
87	87	347/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		8	68	G#4	4	890
87	87	347/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	882
88	88	174	0.25		0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	907
88	88	174	0.25		0	0	2/4	2	1	1/16		1/16	1		7	61	C#4	4	899
88	88	174	0.25		0	0	2/4	3	1	1/16		1/16	1		3	69	A4	4	903
88	88	174	0.25		0	0	2/4	1	1	1/16		1/16	1		7	73	C#5	5	895
88	88	349/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		2	50	D3	3	908
88	88	349/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		3	57	A3	3	904
88	88	349/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		6	66	F#4	4	900
88	88	349/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	896
88	88	175	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		7	49	C#3	3	909
88	88	175	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		3	57	A3	3	905
88	88	175	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	901
88	88	175	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	897
88	88	351/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		12	48	B#2	2	910
88	88	351/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		3	57	A3	3	906
88	88	351/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		9	63	D#4	4	902
88	88	351/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		9	75	D#5	5	898
89	89	176	0.5		0	0	2/4	4	1	1/8		1/8	1		7	49	C#3	3	923
89	89	176	0.5		0	0	2/4	3	1	1/8		1/8	1		3	57	A3	3	919
89	89	176	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	915
89	89	176	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	911
89	89	353/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	924
89	89	353/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		1	67	G4	4	920
89	89	353/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	916
89	89	353/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		1	79	G5	5	912
89	89	177	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	50	D3	3	925
89	89	177	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		6	66	F#4	4	921
89	89	177	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	917
89	89	177	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	913
89	89	355/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		7	49	C#3	3	926
89	89	355/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		11	65	E#4	4	922
89	89	355/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	918
89	89	355/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		11	77	E#5	5	914
90	90	178	0.5		0	0	2/4	4	1	1/8		1/8	1		2	50	D3	3	939
90	90	178	0.5		0	0	2/4	3	1	1/8		1/8	1		6	66	F#4	4	935
90	90	178	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	931
90	90	178	0.5		0	0	2/4	1	1	1/8		1/8	1		6	78	F#5	5	927
90	90	357/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		2	62	D4	4	940
90	90	357/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		6	66	F#4	4	936
90	90	357/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	932
90	90	357/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	928
90	90	179	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		7	61	C#4	4	941
90	90	179	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		4	64	E4	4	937
90	90	179	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	933
90	90	179	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	929
90	90	359/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		12	60	B#3	3	942
90	90	359/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		9	63	D#4	4	938
90	90	359/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	934
90	90	359/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		9	75	D#5	5	930
91	91	180	0.5		0	0	2/4	4	1	1/8		1/8	1		7	61	C#4	4	952
91	91	180	0.5		0	0	2/4	3	1	1/8		1/8	1		4	64	E4	4	951
91	91	180	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	947
91	91	180	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	943
91	91	361/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		4	64	E4	4	953
91	91	361/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	944
91	91	361/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		1	79	G5	5	948
91	91	361/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	944
91	91	181	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	62	D4	4	954
91	91	181	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	945
91	91	181	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		6	78	F#5	5	949
91	91	181	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	945
91	91	363/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		7	61	C#4	4	955
91	91	363/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	946
91	91	363/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		11	77	E#5	5	950
91	91	363/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	946
92	92	182	0.5		0	0	2/4	4	1	1/8		1/8	1		2	62	D4	4	967
92	92	182	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	956
92	92	182	0.5		0	0	2/4	2	1	1/8		1/8	1		6	78	F#5	5	960
92	92	182	0.5		0	0	2/4	1	1	1/8		1/8	1		3	81	A5	5	956
92	92	365/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		2	50	D3	3	968
92	92	365/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		2	62	D4	4	964
92	92	365/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	961
92	92	365/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		3	81	A5	5	957
92	92	183	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		4	52	E3	3	969
92	92	183	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		2	62	D4	4	965
92	92	183	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		8	68	G#4	4	962
92	92	183	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		8	80	G#5	5	958
92	92	367/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		6	54	F#3	3	970
92	92	367/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		2	62	D4	4	966
92	92	367/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	963
92	92	367/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	959
93	93	184	0.25		0	0	2/4	4	1	1/16		1/16	1		8	56	G#3	3	983
93	93	184	0.25		0	0	2/4	3	1	1/16		1/16	1		2	62	D4	4	979
93	93	184	0.25		0	0	2/4	2	1	1/16		1/16	1		5	71	B4	4	975
93	93	184	0.25		0	0	2/4	1	1	1/16		1/16	1		6	78	F#5	5	971
93	93	369/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		8	56	G#3	3	984
93	93	369/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		2	62	D4	4	980
93	93	369/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		5	71	B4	4	976
93	93	369/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	972
93	93	185	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		8	56	G#3	3	985
93	93	185	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		2	62	D4	4	981
93	93	185	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		5	71	B4	4	977
93	93	185	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	973
93	93	371/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		6	54	F#3	3	986
93	93	371/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		5	59	B3	3	982
93	93	371/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	978
93	93	371/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	974
94	94	186	0.25		0	0	2/4	4	1	1/16		1/16	1		11	53	E#3	3	999
94	94	186	0.25		0	0	2/4	3	1	1/16		1/16	1		5	59	B3	3	995
94	94	186	0.25		0	0	2/4	2	1	1/16		1/16	1		8	68	G#4	4	991
94	94	186	0.25		0	0	2/4	1	1	1/16		1/16	1		7	73	C#5	5	987
94	94	373/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		6	54	F#3	3	1000
94	94	373/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		3	57	A3	3	996
94	94	373/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	992
94	94	373/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	988
94	94	187	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		4	52	E3	3	1001
94	94	187	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		3	57	A3	3	997
94	94	187	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		8	68	G#4	4	993
94	94	187	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	989
94	94	375/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		2	50	D3	3	1002
94	94	375/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		3	57	A3	3	998
94	94	375/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	994
94	94	375/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	990
95	95	188	0.25		0	0	2/4	4	1	1/16		1/16	1		7	49	C#3	3	1015
95	95	188	0.25		0	0	2/4	3	1	1/16		1/16	1		3	57	A3	3	1011
95	95	188	0.25		0	0	2/4	2	1	1/16		1/16	1		4	64	E4	4	1007
95	95	188	0.25		0	0	2/4	1	1	1/16		1/16	1		4	76	E5	5	1003
95	95	377/2	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		6	54	F#3	3	1016
95	95	377/2	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		3	57	A3	3	1012
95	95	377/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1008
95	95	377/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	1004
95	95	189	0.25		1/4	1/4	2/4	4	1	1/16		1/16	1		2	50	D3	3	1017
95	95	189	0.25		1/4	1/4	2/4	3	1	1/16		1/16	1		3	57	A3	3	1013
95	95	189	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		6	66	F#4	4	1009
95	95	189	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	74	D5	5	1005
95	95	379/2	0.25		3/8	3/8	2/4	4	1	1/16		1/16	1		4	52	E3	3	1018
95	95	379/2	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		8	56	G#3	3	1014
95	95	379/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		2	62	D4	4	1010
95	95	379/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	1006
96	96	190	0.25		0	0	2/4	4	1	1/16		1/16	1		3	45	A2	2	1031
96	96	190	0.25		0	0	2/4	3	1	1/16		1/16	1		3	57	A3	3	1027
96	96	190	0.25		0	0	2/4	2	1	1/16		1/16	1		7	61	C#4	4	1023
96	96	190	0.25		0	0	2/4	1	1	1/16		1/16	1		3	69	A4	4	1019
96	96	381/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		2	62	D4	4	1032
96	96	381/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1024
96	96	381/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		4	64	E4	4	1028
96	96	381/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	1020
96	96	381/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1024
96	96	191	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		7	61	C#4	4	1033
96	96	191	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1025
96	96	191	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		6	66	F#4	4	1029
96	96	191	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	1021
96	96	191	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	76	E5	5	1025
96	96	383/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		5	59	B3	3	1034
96	96	383/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1026
96	96	383/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		8	68	G#4	4	1030
96	96	383/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	1022
96	96	383/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1026
97	97	192	0.5		0	0	2/4	4	1	1/8		1/8	1		3	57	A3	3	1047
97	97	192	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1039
97	97	192	0.5		0	0	2/4	3	1	1/8		1/8	1		3	69	A4	4	1043
97	97	192	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1035
97	97	192	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1039
97	97	385/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		8	56	G#3	3	1048
97	97	385/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1040
97	97	385/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		5	71	B4	4	1044
97	97	385/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	1036
97	97	385/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1040
97	97	193	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	57	A3	3	1049
97	97	193	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1041
97	97	193	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		3	69	A4	4	1045
97	97	193	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1037
97	97	193	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	76	E5	5	1041
97	97	387/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	1050
97	97	387/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1042
97	97	387/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		8	68	G#4	4	1046
97	97	387/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		12	72	B#4	4	1038
97	97	387/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1042
98	98	194	0.5		0	0	2/4	4	1	1/8		1/8	1		3	57	A3	3	1063
98	98	194	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1055
98	98	194	0.5		0	0	2/4	3	1	1/8		1/8	1		3	69	A4	4	1059
98	98	194	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1051
98	98	194	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1055
98	98	389/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		2	62	D4	4	1064
98	98	389/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1056
98	98	389/2	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		4	64	E4	4	1060
98	98	389/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	1052
98	98	389/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1056
98	98	195	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		7	61	C#4	4	1065
98	98	195	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1057
98	98	195	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		6	66	F#4	4	1061
98	98	195	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	1053
98	98	195	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	76	E5	5	1057
98	98	391/2	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		5	59	B3	3	1066
98	98	391/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1058
98	98	391/2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		8	68	G#4	4	1062
98	98	391/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	1054
98	98	391/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1058
99	99	196	0.5		0	0	2/4	4	1	1/8		1/8	1		3	57	A3	3	1079
99	99	196	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	1071
99	99	196	0.5		0	0	2/4	3	1	1/8		1/8	1		3	69	A4	4	1075
99	99	196	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1067
99	99	196	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	1071
99	99	393/2	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		8	56	G#3	3	1080
99	99	393/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1072
