mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
247	246	1/2	V6	Eb	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
247	246	3/4	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
248	247	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
248	247	1/2	ii7	Eb	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2.0	2.0
249	248	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
249	248	1/2	V+6/IV	Eb	I		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0.0	4.0
250	249	0	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
250	249	1/2	V+64/IV	Eb	I		V+64/IV	V	+	64		IV		+	0	0	8, 0, 4		0.0	8.0
251	250	0	viio65/V	Eb	I		viio65/V	vii	o	65		V		o7	0	0	3, 0, -3, 6		6.0	3.0
252	251	0	V6	Eb	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
252	251	1/4	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
252	251	1/2	vii%7	Eb	I		vii%7	vii	%	7				%7	0	0	5, 4, 11, 3		5.0	5.0
253	252	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
253	252	1/2	#viio7/vi	Eb	I		#viio7/vi	#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8.0	8.0
253	252	3/4	vi	Eb	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
254	253	0	V7/vi	Eb	I		V7/vi	V		7		vi		Mm7	0	0	4, 8, 5, 2		4.0	4.0
254	253	1/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
254	253	1/2	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
254	253	3/4	ii	Eb	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
255	254	0	vii%7	Eb	I		vii%7	vii	%	7				%7	0	0	5, 4, 11, 3		5.0	5.0
255	254	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
255	254	1/2	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
255	254	3/4	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
256	255	0	I6\\	Eb	I		I6	I		6			\\	M	0	0	4, 1, 0		0.0	4.0
256	255	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
256	255	1/2	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
257	256	0	viio2/V	Eb	I		viio2/V	vii	o	2		V		o7	0	0	-3, 6, 3, 0		6.0	-3.0
257	256	1/2	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
258	257	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
258	257	1/2	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
259	258	0	viio2/V	Eb	I		viio2/V	vii	o	2		V		o7	0	0	-3, 6, 3, 0		6.0	-3.0
259	258	1/2	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
260	259	0	V2	Eb	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
260	259	1/2	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
261	260	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
261	260	1/2	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
262	261	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
262	261	1/2	viio43/V	Eb	I		viio43/V	vii	o	43		V		o7	0	0	0, -3, 6, 3		6.0	0.0
263	262	0	V6	Eb	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
263	262	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
263	262	3/8	vi	Eb	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
263	262	1/2	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
263	262	3/4	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
263	262	7/8	V2	Eb	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
264	263	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
264	263	1/2	viio65/V	Eb	I		viio65/V	vii	o	65		V		o7	0	0	3, 0, -3, 6		6.0	3.0
265	264	0	V65	Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
265	264	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
265	264	1/2	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
265	264	3/4	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
266	265	0	I6\\	Eb	I		I6	I		6			\\	M	0	0	4, 1, 0		0.0	4.0
266	265	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
266	265	1/2	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
267	266	0	viio65/V	Eb	I		viio65/V	vii	o	65		V		o7	0	0	3, 0, -3, 6		6.0	3.0
267	266	1/2	#viio65/iii	Eb	I		#viio65/iii	#vii	o	65		iii		o7	0	0	6, 3, 0, 9		9.0	6.0
268	267	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
268	267	1/4	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
268	267	1/2	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
269	268	0	viio65/V	Eb	I		viio65/V	vii	o	65		V		o7	0	0	3, 0, -3, 6		6.0	3.0
269	268	1/2	#viio65/iii	Eb	I		#viio65/iii	#vii	o	65		iii		o7	0	0	6, 3, 0, 9		9.0	6.0
270	269	0	V2	Eb	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
270	269	1/2	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
271	270	0	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
271	270	1/2	VI6/ii	Eb	I		VI6/ii	VI		6		ii		M	0	0	2, -1, -2		-2.0	2.0
271	270	3/4	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
272	271	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
272	271	1/2	V64/ii	Eb	I		V64/ii	V		64		ii		M	0	0	4, 3, 7		3.0	4.0
273	272	0	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
273	272	1/2	VI6/ii	Eb	I		VI6/ii	VI		6		ii		M	0	0	2, -1, -2		-2.0	2.0
273	272	3/4	#viio65/ii	Eb	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
274	273	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
274	273	1/2	V64/ii	Eb	I		V64/ii	V		64		ii		M	0	0	4, 3, 7		3.0	4.0
275	274	0	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
275	274	1/2	ii	Eb	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
275	274	3/4	vi64	Eb	I		vi64	vi		64				m	0	0	4, 3, 0		3.0	4.0
276	275	0	ii65	Eb	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2.0	-1.0
276	275	1/4	V65/V	Eb	I		V65/V	V		65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
276	275	1/2	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
276	275	3/4	V65	Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
277	276	0	I\\	Eb	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
277	276	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
277	276	7/8	vii%43	Eb	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5.0	11.0
278	277	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
278	277	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
278	277	7/8	vii%43	Eb	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5.0	11.0
279	278	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
279	278	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
279	278	3/4	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
280	279	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
280	279	1/2	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
280	279	3/4	V2	Eb	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
281	280	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
281	280	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
281	280	7/8	vii%43(+2)	Eb	I		vii%43(+2)	vii	%	43	+2			%7	0	0	11, 3, 5, 4	0	5.0	11.0
282	281	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
282	281	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
282	281	7/8	vii%43(+2)	Eb	I		vii%43(+2)	vii	%	43	+2			%7	0	0	11, 3, 5, 4	0	5.0	11.0
283	282	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
283	282	1/2	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
283	282	7/8	I[V7(9)/IV	Eb	I	I	V7(9)/IV	V		7	9	IV		Mm7	0	0	0, 4, 1, -2	2	0.0	0.0
284	283	0	V(64)/IV	Eb	I	I	V(64)/IV	V			64	IV		M	0	0	0, -1, 3		0.0	0.0
284	283	1/2	V7/IV	Eb	I	I	V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0.0	0.0
285	284	0	IV	Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
285	284	1/2	ii6	Eb	I	I	ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
286	285	0	V6/V	Eb	I	I	V6/V	V		6		V		M	0	0	6, 3, 2		2.0	6.0
286	285	1/2	viio/V	Eb	I	I	viio/V	vii	o			V		o	0	0	6, 3, 0		6.0	6.0
287	286	0	V	Eb	I	I	V	V						M	0	0	1, 5, 2		1.0	1.0
287	286	3/4	I(4)	Eb	I	I	I(4)	I			4			M	0	0	0, -1, 1		0.0	0.0
287	286	7/8	IV64	Eb	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
288	287	0	V65	Eb	I	I	V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
288	287	3/4	I(4)	Eb	I	I	I(4)	I			4			M	0	0	0, -1, 1		0.0	0.0
288	287	7/8	IV64	Eb	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
289	288	0	V65	Eb	I	I	V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
289	288	3/8	IV64	Eb	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
289	288	1/2	V65	Eb	I	I	V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
289	288	7/8	IV64	Eb	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
290	289	0	V65	Eb	I	I	V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
290	289	1/8	IV64	Eb	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
290	289	1/4	V65	Eb	I	I	V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
290	289	3/8	IV64	Eb	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
290	289	1/2	V65	Eb	I	I	V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
290	289	5/8	IV64	Eb	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
290	289	3/4	V65	Eb	I	I	V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
290	289	7/8	IV64	Eb	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
291	290	0	V65	Eb	I	I	V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
291	290	1/2	V43]	Eb	I	I	V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
292	291	0	vii%7	Eb	I		vii%7	vii	%	7				%7	0	0	5, 4, 11, 3		5.0	5.0
292	291	1/2	viio64	Eb	I		viio64	vii	o	64				o	0	0	-1, 5, 2		5.0	-1.0
293	292	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
293	292	1/2	V6/vi	Eb	I		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
293	292	7/8	#viio/vi	Eb	I		#viio/vi	#vii	o			vi		o	0	0	8, 5, 2		8.0	8.0
294	293	0	viio6/V	Eb	I		viio6/V	vii	o	6		V		o	0	0	3, 0, 6		6.0	3.0
294	293	1/2	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
295	294	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
295	294	1/4	V43	Eb	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
295	294	1/2	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
295	294	3/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
296	295	0	V(9)	Eb	I		V(9)	V			9			M	0	0	1, 5, 2	3	1.0	1.0
296	295	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
297	296	0	I\\	Eb	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
297	296	1/4	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
297	296	1/2	V6/vi	Eb	I		V6/vi	V		6		vi		M	0	0	8, 5, 4		4.0	8.0
297	296	7/8	#viio/vi	Eb	I		#viio/vi	#vii	o			vi		o	0	0	8, 5, 2		8.0	8.0
298	297	0	viio6/V	Eb	I		viio6/V	vii	o	6		V		o	0	0	3, 0, 6		6.0	3.0
298	297	1/2	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
299	298	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
299	298	1/4	V43	Eb	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
299	298	1/2	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
299	298	3/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
300	299	0	V(9)	Eb	I		V(9)	V			9			M	0	0	1, 5, 2	3	1.0	1.0
300	299	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
301	300	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
301	300	1/4	viio6	Eb	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
301	300	1/2	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
301	300	3/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
302	301	0	V(9)	Eb	I		V(9)	V			9			M	0	0	1, 5, 2	3	1.0	1.0
302	301	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
303	302	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
303	302	1/4	viio6	Eb	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
303	302	1/2	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
303	302	3/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
304	303	0	#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
305	304	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
305	304	1/4	#viio65/iii	Eb	I		#viio65/iii	#vii	o	65		iii		o7	0	0	6, 3, 0, 9		9.0	6.0
305	304	3/4	#viio43/iii	Eb	I		#viio43/iii	#vii	o	43		iii		o7	0	0	3, 0, 9, 6		9.0	3.0
306	305	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
306	305	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
307	306	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
307	306	1/4	viio6(2)	Eb	I		viio6(2)	vii	o	6	2			o	0	0	2, -1, 0		5.0	2.0
307	306	1/2	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
307	306	3/4	IV	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
308	307	0	#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
309	308	0	ii6	Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
309	308	1/4	#viio65/iii	Eb	I		#viio65/iii	#vii	o	65		iii		o7	0	0	6, 3, 0, 9		9.0	6.0
309	308	3/4	#viio43/iii	Eb	I		#viio43/iii	#vii	o	43		iii		o7	0	0	3, 0, 9, 6		9.0	3.0
310	309	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
310	309	1/4	#viio65/iii	Eb	I		#viio65/iii	#vii	o	65		iii		o7	0	0	6, 3, 0, 9		9.0	6.0
310	309	3/4	#viio43/iii	Eb	I		#viio43/iii	#vii	o	43		iii		o7	0	0	3, 0, 9, 6		9.0	3.0
311	310	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
311	310	1/4	#viio65/iii	Eb	I		#viio65/iii	#vii	o	65		iii		o7	0	0	6, 3, 0, 9		9.0	6.0
311	310	3/4	#viio43/iii	Eb	I		#viio43/iii	#vii	o	43		iii		o7	0	0	3, 0, 9, 6		9.0	3.0
312	311	0	V(64)	Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
312	311	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
313	312	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
313	312	1/4	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
313	312	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
313	312	3/4	V65	Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
314	313	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
314	313	1/4	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
314	313	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
315	314	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
315	314	1/4	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
315	314	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
315	314	3/4	V65	Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
316	315	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
316	315	1/4	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
316	315	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
317	316	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
317	316	1/4	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
317	316	1/2	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
317	316	3/4	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
318	317	0	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
318	317	1/4	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
318	317	1/2	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
318	317	3/4	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
319	318	0	I\\	Eb	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
319	318	1/8	I64	Eb	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
319	318	1/2	I	Eb	I		I	I						M	0	0	0, 4, 1		0.0	0.0
320	319	0	I6	Eb	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
320	319	1/2	I64	Eb	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
321	320	0	V7/ii	Eb	I		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3.0	3.0
321	320	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
322	321	0	viio7/V	Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
323	322	0	V	Eb	I		V	V						M	0	0	1, 5, 2		1.0	1.0
323	322	1/2	V7	Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
324	323	0	I\\	Eb	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
